costs by tech
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Mixed,FeedCrops,148.90567999999996,130.6649,121.21146999999999,127.83146,129.44826999999998,145.08608999999998,172.36300999999997,239.30279000000002,307.89108,377.63701999999995,421.34463000000005,470.9439500000001,506.88622,538.1394600000001,558.6879500000001,575.96735,591.5697900000001,604.5437400000001,613.6719,622.45774,629.3287099999999,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Mixed,FodderHerb_Residue,85.22766400000002,53.08048599999999,47.98882900000001,50.551145000000005,52.846251999999986,58.47189300000001,67.183005,88.37600699999999,112.87946,141.18153000000004,162.25317,184.94949,202.35036,218.36721000000006,229.16458,238.56009999999998,247.59277999999998,255.05151,260.72623,266.38801,271.46376999999995,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Mixed,Pasture_FodderGrass,60.677102000000005,53.11633699999999,50.963525000000004,54.99648199999999,59.364062000000004,76.612829,107.27945499999998,180.54722,266.36272999999994,370.70749999999987,455.64857000000006,544.3641700000001,616.9175500000002,686.9074300000001,738.1266100000001,784.1148399999998,830.5844199999999,873.04256,910.2217300000001,949.34255,986.5502200000001,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Mixed,Scavenging_Other,5.0784530000000006,4.963454,5.008884,5.900257,7.005518,8.850166,11.372820999999998,15.772879999999999,23.841441,34.198775000000005,43.800523000000005,51.609607000000004,57.730344,63.14068100000001,66.744355,69.60964999999999,71.99276499999998,73.59168799999999,74.360004,74.842545,74.92937099999999,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Pastoral,FeedCrops,252.88691000000003,241.42556299999995,226.92679199999998,237.75880299999992,239.93311199999994,269.5901389999999,322.5154500000001,454.62826,587.45489,724.96288,813.84915,915.3101799999998,990.0153300000001,1055.8123600000001,1099.8397100000002,1137.3512400000002,1171.93369,1201.4047699999999,1223.06565,1244.3222399999995,1261.5562,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Pastoral,FodderHerb_Residue,163.04482000000004,132.75099,126.57042999999997,131.79145000000003,136.53469999999996,149.43554999999998,170.39415,224.16656000000006,286.8913800000001,359.82615999999996,413.75859999999994,472.07259999999997,516.8457,558.1826000000001,586.0894,610.5279,634.1823999999999,653.8730999999999,669.0481999999998,684.3153000000001,698.1831,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Pastoral,Pasture_FodderGrass,106.55346200000002,95.82370100000001,93.08057899999999,99.488522,106.61488299999999,139.61047799999997,198.05144099999998,338.10743299999996,501.6608690000001,699.835273,860.93396,1031.2705599999997,1171.5682399999998,1307.7159100000001,1408.4167799999998,1499.31144,1591.64348,1676.7839099999999,1752.0476700000004,1831.3716399999996,1907.1297800000007,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Beef,Pastoral,Scavenging_Other,7.383883699999998,7.448472599999998,7.5964005000000006,9.3770074,11.597122,15.319879000000002,20.406872999999994,29.253616999999995,45.584391999999994,66.54925600000001,85.95574199999999,101.77956100000002,114.20204799999999,125.18054399999998,132.477878,138.286222,143.11623899999998,146.351857,147.89862499999998,148.87188600000002,149.03792299999998,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Dairy,Mixed,FeedCrops,8.038017,7.515785,7.20148,7.463597,7.522396999999999,8.203726,9.380876999999998,12.251022,15.135536000000002,18.160636,20.166064999999996,22.483850000000004,24.225032000000006,25.783937999999996,26.850886999999997,27.767711999999996,28.622778999999994,29.36502,29.930417999999992,30.487243999999993,30.94983999999999,1975$/kg,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_low_os_p2_co2_only_noDAC,date=2020-17-3T16:24:36-04:00",Global,Dairy,Mixed,FodderHerb_Residue,5.467143000000002,4.3599848,4.189302700000001,4.295402500000002,4.390924200000001,4.631395,5.010688000000001,5.952362000000001,7.043641,8.312026,9.258526,10.273501999999997,11.052286000000002,11.770941,12.260734000000001,12.685011000000003,13.090891000000001,13.428348000000002,13.688523999999994,13.946056999999998,14.178739,1975$/kg,
