region_crop,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa_Eastern,1.0,1.0,1.0,1.033216471667467,1.0610452297913149,1.366450513528973,1.892588533644709,3.077596907726934,4.397861745779686,5.895221374377465,6.956626911595276,8.427584427257568,9.641807762218006,10.801284745551357,11.676403694090062,12.460665217430831,13.2375425166313,13.940767228623685,14.540590150800583,15.162723494943846,15.735953207557705
Africa_Northern,0.9999999999999999,1.0,1.0,0.9840784705125469,0.9823212982293373,1.069963107957437,1.2544278770794437,1.8314953845222663,2.463024351459036,3.1709086030482236,3.632798962161533,4.195320963362461,4.603594652264752,4.958903609848829,5.181249860568743,5.373694821557848,5.559804738505178,5.7097646123978105,5.81551177940765,5.9232684927535395,6.0121585004308535
Africa_Southern,1.0,1.0000000000000002,1.0,1.0104643052888527,0.9934848038545323,1.555084789422651,2.3422633066009704,4.043943570798286,5.914535843304503,7.97333985428892,9.361417613852172,11.358106733796191,13.007578841516704,14.5770487599493,15.774725820415357,16.851392651785787,17.927279522374903,18.91855962724449,19.777246279148027,20.67603932231849,21.513383832856547
Africa_Western,1.0,1.0000000000000002,1.0,1.0380031266736596,1.0903457037111177,1.5423458527150087,2.3892709105215206,4.493263628766959,6.892729948717158,9.650486068013858,11.67164390335142,14.3402410812672,16.540935817918335,18.644405328776436,20.27612664376901,21.77938262145784,23.285715808291606,24.671373360844704,25.874213284776282,27.119647735734578,28.280814724591124
Argentina,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0105134759706995,1.014127805865758,1.1397479039698692,1.3976678054381972,2.1616368898346803,2.955220789356029,3.82665916222153,4.3900481803926175,5.046997167575253,5.521960733850321,5.949749836077341,6.237584994782827,6.492875857609539,6.739887525576802,6.95174518546769,7.114124259930799,7.283407268127593,7.429013896370471
Australia_NZ,1.0,1.0,1.0,0.9611165999041701,0.9370572110648608,1.0182056411220535,1.2053303387802015,1.8202544267710872,2.4937443152333834,3.2625754936226787,3.7873195109729894,4.415948972108042,4.898044920588236,5.341445292254218,5.645749088054717,5.9151768193783,6.182791644155329,6.420927619838482,6.613478364902472,6.8134129210735,6.98319997123905
Brazil,0.9999999999999999,0.9999999999999999,1.0,0.9810578835835366,0.9671538232567837,1.1029233550097466,1.3546070772945582,2.0289066702370193,2.7784099246305933,3.6319175946721995,4.237284293010084,4.922559548879197,5.441893833188976,5.911862139566218,6.227921108159454,6.505478755631034,6.777841433630002,7.018413821873009,7.216371608236746,7.432887227311777,7.632350767779823
Canada,1.0,1.0,1.0,1.0012217579153075,1.0022225000570595,1.028501814523504,1.0863718720905797,1.2997907789539123,1.5583147702961593,1.8427588088657543,2.0303194852106654,2.226216901241095,2.365379397588886,2.4803652140473114,2.5833227546178925,2.696692330262014,2.808556152771706,2.9079612519253732,2.9913856706363107,3.0720762261418004,3.139007885501361
Central America and Caribbean,1.0,1.0,1.0000000000000002,0.9751236879389382,0.9704232729651957,1.081779878639776,1.3279102598871622,2.1387979106929382,2.968227023895318,3.8713558280019944,4.438005273066371,5.0632506726571265,5.482563765631246,5.825291161335003,6.011977447403908,6.166711819777347,6.313470801034638,6.4175247869835665,6.468198521248878,6.516858139999111,6.553980264958455
Central Asia,1.0,1.0,1.0,1.0086733569908908,1.0250883772319113,1.1427689639577892,1.370321348111291,1.997079995216643,2.665054370314991,3.428161032873896,3.938786369970887,4.525543910429259,4.95279772092127,5.33544525935851,5.5814800554660335,5.794161972353996,6.004640593845379,6.18622373534523,6.3274543105674566,6.478327270807606,6.604727260656233
China,1.0,1.0,1.0,1.01414257763217,1.026747538548282,1.1542700811650382,1.354525001222182,1.8872136921773606,2.4200424538898315,2.9976364705630285,3.3516639150206267,3.7213228396412843,3.952419534181421,4.135716230400758,4.224468610430718,4.288525002393712,4.345967430307536,4.379407788391593,4.386074152462402,4.401545109360499,4.412380020748928
Colombia,1.0,1.0000000000000002,1.0,0.9904173067536576,0.9929407301473635,1.0587736883757335,1.1949527224670773,1.6118574443548845,2.0541363544598092,2.543800032369195,2.8579323680485924,3.257301085177762,3.5513058775148885,3.809961718030523,3.9773655409324036,4.11723516446957,4.244398884058099,4.342489649361778,4.407803208115554,4.473679255871978,4.5303222877293265
EU-12,0.9999999999999999,1.0,1.0,0.9960104198050537,1.002378929403137,1.1394497602890108,1.4089272452096107,2.1922225972948164,3.0114032829785593,3.9282236759715,4.53223516017813,5.17775001435289,5.626712474010306,6.011380314818373,6.251061476303965,6.460200244208324,6.663773100425986,6.834296401123542,6.956798020240253,7.086219265395751,7.192210598647343
EU-15,1.0,1.0,0.9999999999999998,1.0072761529541199,1.0197374239273758,1.1522444251663793,1.4127795034026192,2.1914743804300647,3.0306074584766804,3.971597007371964,4.595411603449936,5.276147564688892,5.76159877268246,6.185047352882081,6.458555361274643,6.692224231316697,6.919202887522443,7.105627272331727,7.235986914881835,7.367670387156607,7.472713286369705
Europe_Eastern,1.0,1.0,1.0,0.9937808571201744,0.9980196651435418,1.1267328028822803,1.4050988669373794,2.2320804020046525,3.0812715078130988,4.02476548742109,4.635268886272071,5.298955960561804,5.761411530243317,6.159060017663931,6.420466585107295,6.662401917828163,6.899996268292842,7.102103216828294,7.2510904817695225,7.40414100030596,7.527592712439927
Europe_Non_EU,1.0,1.0,1.0,0.9900132419320491,0.9855718726042884,1.0955638990824164,1.3194311384744402,2.00648511046264,2.764124732578417,3.627227773143866,4.228265502817813,4.879417343055691,5.3633602546449985,5.80263351559118,6.087180300429097,6.329994719733444,6.565000759311008,6.764861468658683,6.917524072761626,7.081573278662522,7.219267092472496
European Free Trade Association,1.0,1.0,1.0,1.0003561687978155,1.0154838422535517,1.182748478450368,1.4435824318803099,2.2268181437512706,3.0794686467842265,4.009928708765531,4.6204997180151395,5.323484988316029,5.8382831364737715,6.301231087382678,6.615849227766795,6.864654994778359,7.101273533144324,7.294682974230517,7.429061084598316,7.561214723435047,7.676617183376221
Global,1.0,1.0,1.0,1.0086693190368285,1.0177884441483587,1.1643723256338763,1.4298456074574952,2.1436845182143944,2.939163876848496,3.8201385779192445,4.40126559911589,5.098419101092192,5.61664022685478,6.081504120597838,6.393652023373955,6.663691021157361,6.917476698094561,7.13398850521887,7.298562440172986,7.470024006771484,7.611799817147693
India,0.9999999999999999,1.0,1.0,1.1307566137350022,1.2134744804003166,1.4479480406018486,1.856158661052386,2.8146544472741484,3.8385589371522744,4.982196642776476,5.701072687560844,6.485648806342587,7.030186945700539,7.507361035830662,7.7890208163262855,8.026432538970337,8.230108540842878,8.35402384769949,8.394104473326305,8.421053116172528,8.424878803671804
Indonesia,1.0,1.0,1.0,1.006473681504487,1.0125361219375986,1.0358070396605235,1.0771243957420897,1.186341034094417,1.3077594841636913,1.4491912758725687,1.5489678243146954,1.6575239018398755,1.7342970781256466,1.7992717373476919,1.8335593198814262,1.858801139825259,1.8808573285914791,1.895587829973957,1.901843940999487,1.9087767147944819,1.9121220250632025
Japan,0.9999999999999999,0.9999999999999999,1.0,1.000435222878843,1.0010633199660426,1.0791658863209994,1.2490496014167787,1.7570177223844825,2.330203833718321,2.9733081973077216,3.398475227798275,3.881854442580691,4.230724298756284,4.536398637186447,4.708292304428017,4.845879032457413,4.974269091384174,5.065536377951332,5.116070659420474,5.167053441513241,5.199210818003127
Mexico,1.0,1.0,1.0,1.001668686190069,1.0109852042519272,1.1189413688899716,1.3801249541168745,2.281024032325805,3.1421912814670216,4.10589503561209,4.766909151802476,5.380129934017087,5.75386859634382,6.079311180704664,6.295615172878181,6.468096484486318,6.632373651974387,6.7680444288768316,6.844644730271913,6.930267086721864,7.009230584457134
Middle East,1.0,1.0,1.0,1.0402639046621025,1.0670067263698493,1.1972521392831101,1.4646715273525315,2.229441596076697,3.050741719637747,3.9522666569881935,4.523059833858395,5.250001555023745,5.783964914521693,6.272939538325333,6.583718598973263,6.954046611105622,7.252579203730114,7.6077149547047735,7.935918457165512,8.333611920363346,8.508676543065409
Pakistan,1.0,1.0,0.9999999999999999,1.0085416921793162,1.0375447905385355,1.1656782556400194,1.3859079644329992,2.029856185603715,3.2523585730828297,4.646803267408875,5.418176295393488,6.2678032112821915,6.898498813838787,7.453437586250581,7.928308266720561,8.326808676898384,8.613520928913152,8.834545072021612,9.032764115042088,9.149575203062735,9.230041644458195
