,GCAM_basin_ID,Basin_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,sector
0,1,Arctic_Ocean_Islands,GLU001,ArcticIsl,GRL,304,Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biomass
1,2,Northwest_Territories,GLU002,NWTerr,CAN,124,Canada,0.0,0.0,0.0,0.0,0.023652498836,0.053174243949,0.10204459119,0.203940907297,0.381371793481,0.55699765111859,0.5986478285122,0.5866519404335341,0.5680241159988979,0.536256458360274,0.498315037287205,0.46526945290359506,0.43945375036145706,0.41806158411831607,0.39835461504445,0.37532755842357995,0.34604025096114,biomass
2,3,Siberia_North_Coast,GLU003,SiberiaN,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,7.44816e-07,1.0110380000000001e-06,4.11678e-07,3.9863199999999997e-07,3.9419199999999996e-07,3.96092e-07,3.91002e-07,3.83594e-07,3.7669800000000003e-07,3.68804e-07,3.60732e-07,3.5392200000000004e-07,3.48642e-07,3.4438e-07,3.4058999999999995e-07,3.3662999999999996e-07,3.31986e-07,biomass
3,4,Siberia_West_Coast,GLU004,SiberiaW,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,0.00396595793,0.008346119499999999,0.0196869724,0.0644494183,0.1641933283,0.31443619228999997,0.35882994797,0.37883996376,0.393122888294,0.3972415580109999,0.39624090033639997,0.3984797391866,0.40326723017399996,0.4075967218321,0.41150522372893,0.41060875162328003,0.40302751255622,biomass
4,5,Kara_Sea_Coast,GLU005,KaraSea,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,1.634132e-06,2.04464e-06,5.677340000000001e-07,4.7233e-07,4.59678e-07,4.60096e-07,4.52102e-07,4.40878e-07,4.3052199999999997e-07,4.18796e-07,4.0687399999999994e-07,3.96836e-07,3.8906599999999997e-07,3.82812e-07,3.77268e-07,3.71498e-07,3.64762e-07,biomass
5,6,Lena,GLU006,LenaR,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,8.11449221,16.02548148,29.063948869999997,58.47694195,109.50908845,159.76247515199998,170.15828547089998,172.37817037,173.4622206415,171.84374740324998,168.62788460699,166.32806651275996,165.12291987117,164.224607408205,163.414513054037,161.11436224359102,156.37931519106303,biomass
6,7,Pacific_and_Arctic_Coast,GLU007,PacArctic,USA,840,United States,0.0,0.0,0.0,0.0,0.0404617196,0.08884457479999999,0.18789049212,0.4766197109,1.0424851245600002,1.6974908733399998,1.801379624994,1.843765768445,1.8644956485122,1.8492975688949003,1.8190413869697,1.8025948830828997,1.8021818739393,1.80760666026864,1.8167350675478602,1.81042571002192,1.7775506327075703,biomass
7,8,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,0.0,0.0,0.0,0.0,1.4764977163,2.53513398822,4.036752073224,7.123557740218001,12.439926049812,18.551971711968,19.244175456482004,19.418413766866,19.517140040372,19.306921790058002,18.950788672427997,18.677882833894,18.545109366556,18.401301226399998,18.45083659994,18.231150672382,17.715462832598003,biomass
8,9,Russia_Barents_Sea_Coast,GLU009,BarentsSea,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,0.1649869252353,0.33283978588830004,0.6236685665249,1.3328085200611999,2.6855837225058004,4.306747150315419,4.645709938156682,4.681135498150141,4.6756009040753,4.5654638249335004,4.40128236043262,4.27888827105431,4.2033563218061705,4.144170394487939,4.090442281541208,3.988933494858956,3.81044703169014,biomass
9,10,Mackenzie,GLU010,Mackenzie,CAN,124,Canada,0.0,0.0,0.0,0.0,0.15676859157200002,0.347233985383,0.6588209915700001,1.34215603119,2.57106151742,3.8086339517681,4.10313265396006,4.04554293408776,3.9427372054410963,3.7513834514755375,3.5159160590281138,3.3098735324636013,3.149487932459384,3.016104364140245,2.8921829017961893,2.74139233915352,2.541835979956142,biomass
10,11,Iceland,GLU011,Iceland,ISL,352,Iceland,0.0,0.0,0.0,0.0,2.72158e-07,3.91463e-07,1.4128690000000002e-07,1.309293e-07,1.3970189999999997e-07,1.5115319e-07,1.5170544999999999e-07,1.5139597900000002e-07,1.51034342e-07,1.50049754e-07,1.4866864900000002e-07,1.47495172e-07,1.4664661299999998e-07,1.45798e-07,1.4532600000000001e-07,1.4441700000000002e-07,1.43142e-07,biomass
11,12,Sweden,GLU012,Sweden,SWE,752,Sweden,0.0,0.0,0.0,0.0,3.7176421849,7.2727057770000005,11.997670245,21.817485239000003,36.390732942999996,45.9836976756,44.3913805025,44.02255640163,43.26168466221,41.99815427004,40.56366176847,39.75728060901499,39.319071343523994,39.06436170933801,38.967841319325004,38.577580586070006,37.594890602941994,biomass
12,13,Finland,GLU013,Finland,FIN,246,Finland,0.0,0.0,0.0,0.0,1.3878867058118,2.6724010885371,4.417568463942501,8.1508486023404,13.943643190502698,19.05685476326995,19.337955353598122,19.226666506273364,18.9453371083299,18.448985034385498,17.8851080645302,17.59616281716572,17.46618514143504,17.41406529265314,17.42984886717746,17.32385284150767,16.97322491463515,biomass
13,14,Northern_Dvina,GLU014,DvinaRN,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,0.009359521704,0.018829439899,0.034629261472999995,0.06893628299999999,0.12310982032600001,0.180718403579,0.19173899010655998,0.19024350597525003,0.18731710832087003,0.180387091439883,0.171429471660167,0.164154047732948,0.15885764079175002,0.15446618634733,0.15037394485958,0.144835058673351,0.13696955010710501,biomass
14,15,Hudson_Bay_Coast,GLU015,HudsonBay,CAN,124,Canada,0.0,0.0,0.0,0.0,0.0230290181,0.051261832449999996,0.09543524038,0.18838654609,0.34394491342000005,0.4965611354541,0.534172372992,0.52084727676862,0.50301983178646,0.47488903808153,0.442100954204469,0.413666438753474,0.39153499407968595,0.37330825510935,0.35662515255717,0.33726840808539804,0.31269624202974305,biomass
15,16,Scotland,GLU016,Scotland,GBR,826,United Kingdom,0.0,0.0,0.0,0.0,1.2432733887,2.398672471,4.062754065,7.466344154,12.7027886724,17.00427377093,17.68847792705,17.756317204551998,17.681738218368,17.438273538856,17.114259032169,16.9628474938578,16.9085272712238,16.8984292766624,16.9284714320074,16.853357434222303,16.5768690912513,biomass
16,17,Neva,GLU017,NevaR,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,0.074561887954,0.145130152383,0.251156508447,0.501800494497,0.966146741701,1.48634924061859,1.5768667894496602,1.588404207730494,1.584952296592252,1.5509160703126368,1.5019596332065441,1.4698058623484263,1.4526284069798798,1.441115035909192,1.432535240107069,1.408891363233883,1.359680580296132,biomass
17,18,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,2.1826158897725896,4.48123729241152,8.898575638553,20.218926864206402,40.32339047167194,60.3349691789058,64.9500183185551,65.9645253027233,66.35267193147128,65.46893676754783,63.76468325926733,62.32693818033381,61.2943145010812,60.38852007242575,59.45802838413649,57.887308346342614,55.33333724205618,biomass
18,19,Atlantic_Ocean_Seaboard,GLU019,CanAtl,CAN,124,Canada,0.0,0.0,0.0,0.0,0.07382957000000001,0.16530706,0.35747334000000003,0.9896605399999998,2.20309307,3.4597871399999995,3.8488735733999997,3.9045775214000003,3.9224787999300004,3.8753048556900005,3.79577092873,3.735360988853,3.7008530704849996,3.6763700335101004,3.6552829776827993,3.6040824936919003,3.5026199654986,biomass
19,20,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0.0,0.0,0.0,0.0,0.09967332742999999,0.21663213606999998,0.42214598573,0.86049967232,1.5553131936600002,2.1930044009392997,2.2838098344484,2.2778522728915105,2.24677085225956,2.1696124624347717,2.068358310453017,1.9786089151848079,1.9180091939180604,1.8693104346332703,1.8234906533859303,1.7577739678106952,1.654110707373225,biomass
20,21,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,0.0,0.0,0.0,0.0,0.31740872297600004,0.64362379918,1.2038040613699998,2.9500384557099997,5.836092620162,7.790062471297301,7.42822456266709,7.538966533713119,7.555656038185467,7.476642843143306,7.360076389045477,7.353378529884702,7.40605284494373,7.486316558369581,7.593889246585599,7.64640665014752,7.577755565997809,biomass
21,22,Narva,GLU022,NarvaR,RUS,643,Russian Federation,0.0,0.0,0.0,0.0,0.048529770596,0.10145729115699999,0.20103152822,0.45408501752999997,0.9059316604359999,1.3575051368027002,1.4447132093308401,1.4577969506188797,1.4560027897390588,1.423905338283577,1.3737971861396336,1.3308212218684219,1.2999770583288648,1.2733002880377198,1.24679888343524,1.2063318840990522,1.1427465516157698,biomass
22,23,Saskatchewan_Nelson,GLU023,NelsonR,CAN,124,Canada,0.0,0.0,0.0,0.0,1.3840555768000002,3.0574642582,6.331635272800001,15.824152186000003,33.9587096646,52.05414400738999,57.03001532473302,58.123957182312004,58.3142446660047,57.6330032259045,56.3527361107405,55.25404730198702,54.52063205676951,53.943043393240146,53.38165490833918,52.27691221813356,50.34342524284295,biomass
