CO2 sequestration by tech
scenario,region,sector,technology,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,H2 central production,biomass to H2 CCS,biomass,0.0,0.0,0.0,0.0,0.0,0.3174989040000001,2.4851551699999987,28.48289692,92.3525737,406.46497849999986,326.5271212999999,149.442729,94.36401930000001,72.02957819999997,67.5010207,70.60438519999998,73.1041889,72.01638120000001,69.54754949999997,68.3950495,71.9670412,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,H2 central production,coal chemical CCS,coal,0.0,0.0,0.0,0.0,0.0,0.7381125359999999,4.679882140000001,14.977304189999998,21.567846009999993,24.1965918,37.3296588,46.253466800000005,50.4781678,51.16678589999999,53.23308989999999,56.9990614,62.227715499999974,66.767934,70.69924950000001,74.1704199,72.32931339999998,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,H2 central production,natural gas steam reforming CCS,gas,0.0,0.0,0.0,0.0,0.0,0.6473337389999998,2.961735339999999,9.51967278,14.7810734,21.005314999999996,30.9897587,36.4361202,41.790261,43.67107640000001,46.51887000000001,46.130321300000006,43.256118900000004,42.342601300000005,42.0645082,43.89912780000001,47.2482458,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,N fertilizer,coal CCS,coal,0.0,0.0,0.0,0.0,0.0,0.8428699,3.3259515,8.7990356,15.6403958,19.6535638,20.413814900000002,19.948800600000002,18.8249398,16.810227149999996,14.186590800000001,11.869805799999998,10.470998999999999,9.7414285,9.21602802,8.63239412,7.864962199999999,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,N fertilizer,gas CCS,gas,0.0,0.0,0.0,0.0,0.0,1.87153174,5.7017207200000035,15.461282390000003,28.66536218999999,49.52189696000002,59.706525887,62.32313473999999,64.65864122400004,66.05123734400004,66.30880790000002,65.44784182999999,64.13688125000006,62.861887460000005,61.83084706900001,60.71857894,59.363254839999996,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,cement,cement CCS,cement,0.0,0.0,0.0,0.0,0.0,27.68840317,107.44332279999998,256.08363099999997,279.766191,268.37160600000004,262.374334,266.5035049999999,269.134449,271.705654,273.26739,273.43295000000006,272.2378000000001,271.226112,269.9935340000001,269.05022,268.209054,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,ces,dac,dac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.185650099999999E-8,1550.5372258494303,2789.50865781272,4025.35120902699,4674.375326047927,5163.917852882587,5573.096581534437,5754.905357778365,5892.788848461478,6023.71924226826,6162.1602031214225,6352.184510286204,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,elec_biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.04075983384,0.21246161769000005,2.731976504599999,3.399310536929998,12.56327634193889,14.596313976078877,16.464928523507503,18.779869313935723,24.535389386749134,27.42907488735012,31.243549695886234,33.90773079142191,36.73176884446171,39.64526525410999,46.25095476446155,55.029925306992645,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,elec_biomass (IGCC CCS),biomass (IGCC CCS) (once through),biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0256417664,0.1272861969,1.0361312175999997,2.92763577399,4.45799061986219,6.840284645292162,7.761767801112131,8.799848583196905,10.824358682238776,12.315950758135175,13.592273313535697,15.16913178478055,16.131949788008498,17.001211071143768,17.934572666794782,18.564772547773572,MTC,
"constrained_wateradj_renunconv_oilCstorage_defaultdefault_offshore_cost1p5_high_os_p4_co2_only_dac1_high_regionalized,date=2020-17-3T16:24:37-04:00",Global,elec_biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.35799929099999994,1.9740810267999995,34.54303424000001,96.49191270140003,169.61504318039994,223.72393845019297,259.4805512612919,292.877269431588,331.3503316406158,367.62567757502023,404.1080712008367,437.85460344694997,467.84675758021785,495.3037354554387,514.965388836148,530.8634464703998,MTC,
